Name_;Off. Snaps_Num;Receiving_Rec;Receiving_Tgt;Receiving_Y/R;Receiving_Y/Tgt;Receiving_Yds;ST Snaps_Num;Year;Week;Age;Tm;1;Opp;Injured Reserve;*;Inactive;COVID-19 List;Non-Football Injury;Physically Unable to Perform;Exempt List;Suspended;Did Not Play;Win?;Lose?;Tie?;Score-not-counted;Tm-Score;Opp-Score;Day;Month;Dk_Points;Salary;Feet;Inches;Weight(lbs);Last_Def_Total_YDS;Last_Def_Total_YDS/G;Last_Def_Passing_YDS;Last_Def_Passing_YDS/G;Last_Def_Rushing_YDS;Last_Def_Rushing_YDS/G;Last_Def_Points_PTS;Last_Def_PointsPTS/G;Last_Off_Total_YDS;Last_Off_Total_YDS/G;Last_Off_Passing_YDS;Last_Off_Passing_YDS/G;Last_Off_Rushing_YDS;Last_Off_Rushing_YDS/G;Last_Off_Points_PTS;Last_Off_PointsPTS/G
Clay, Charles;50.0;6.0;6.0;7.0;7.0;42.0;2.0;2013.0;4.0;24.229;MIA;@;NOR;0;1;0;0;0;0;0;0;0;0;1;0;0;17;38;30;9;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;48.0;3.0;6.0;17.33;8.67;52.0;0.0;2013.0;5.0;24.235;MIA;0;BAL;0;1;0;0;0;0;0;0;0;0;1;0;0;23;26;6;10;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;54.0;1.0;3.0;7.0;2.33;7.0;2.0;2013.0;7.0;24.249;MIA;0;BUF;0;0;0;0;0;0;0;0;0;0;1;0;0;21;23;20;10;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;67.0;5.0;8.0;7.4;4.63;37.0;4.0;2013.0;8.0;24.256;MIA;@;NWE;0;1;0;0;0;0;0;0;0;0;1;0;0;17;27;27;10;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;56.0;3.0;3.0;7.33;7.33;22.0;4.0;2013.0;9.0;24.26;MIA;0;CIN;0;1;0;0;0;0;0;0;0;1;0;0;0;22;20;31;10;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;42.0;4.0;8.0;5.25;2.63;21.0;8.0;2013.0;10.0;24.271;MIA;@;TAM;0;1;0;0;0;0;0;0;0;0;1;0;0;19;22;11;11;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;47.0;6.0;7.0;15.0;12.86;90.0;5.0;2013.0;11.0;24.277;MIA;0;SDG;0;1;0;0;0;0;0;0;0;1;0;0;0;20;16;17;11;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;46.0;4.0;7.0;6.75;3.86;27.0;4.0;2013.0;12.0;24.284;MIA;0;CAR;0;1;0;0;0;0;0;0;0;0;1;0;0;16;20;24;11;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;69.0;7.0;10.0;11.43;8.0;80.0;2.0;2013.0;13.0;24.291;MIA;@;NYJ;0;1;0;0;0;0;0;0;0;1;0;0;0;23;3;1;12;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;54.0;7.0;10.0;13.86;9.7;97.0;5.0;2013.0;14.0;24.298;MIA;@;PIT;0;1;0;0;0;0;0;0;0;1;0;0;0;34;28;8;12;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;50.0;1.0;2.0;6.0;3.0;6.0;5.0;2013.0;15.0;24.305;MIA;0;NWE;0;1;0;0;0;0;0;0;0;1;0;0;0;24;20;15;12;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;52.0;4.0;7.0;8.0;4.57;32.0;6.0;2013.0;16.0;24.312;MIA;@;BUF;0;1;0;0;0;0;0;0;0;0;1;0;0;0;19;22;12;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;59.0;4.0;6.0;10.75;7.17;43.0;5.0;2013.0;17.0;24.319;MIA;0;NYJ;0;1;0;0;0;0;0;0;0;0;1;0;0;7;20;29;12;0.0;0.0;0;0;0;5750;359.4;3752;234.5;1998;124.9;335;20.9;5007;312.9;3567;222.9;1440;90.0;317;19.8
Clay, Charles;66.0;2.0;6.0;13.5;4.5;27.0;0.0;2014.0;1.0;25.206;MIA;0;NWE;0;1;0;0;0;0;0;0;0;1;0;0;0;33;20;7;9;4.7;3900.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;55.0;7.0;8.0;4.43;3.88;31.0;0.0;2014.0;2.0;25.213;MIA;@;BUF;0;1;0;0;0;0;0;0;0;0;1;0;0;10;29;14;9;10.1;3200.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;56.0;3.0;4.0;7.0;5.25;21.0;0.0;2014.0;3.0;25.22;MIA;0;KAN;0;1;0;0;0;0;0;0;0;0;1;0;0;15;34;21;9;5.1;3500.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;40.0;2.0;4.0;16.0;8.0;32.0;0.0;2014.0;4.0;25.227;MIA;@;OAK;0;1;0;0;0;0;0;0;0;1;0;0;0;38;14;28;9;5.2;3300.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;48.0;3.0;5.0;11.67;7.0;35.0;0.0;2014.0;6.0;25.241;MIA;0;GNB;0;1;0;0;0;0;0;0;0;0;1;0;0;24;27;12;10;6.5;3000.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;55.0;4.0;5.0;14.5;11.6;58.0;0.0;2014.0;7.0;25.248;MIA;@;CHI;0;1;0;0;0;0;0;0;0;1;0;0;0;27;14;19;10;15.8;3100.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;47.0;1.0;3.0;1.0;0.33;1.0;0.0;2014.0;8.0;25.255;MIA;@;JAX;0;1;0;0;0;0;0;0;0;1;0;0;0;27;13;26;10;1.1;3500.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;54.0;5.0;8.0;13.0;8.13;65.0;0.0;2014.0;9.0;25.262;MIA;0;SDG;0;1;0;0;0;0;0;0;0;1;0;0;0;37;0;2;11;17.5;3000.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;55.0;7.0;9.0;6.43;5.0;45.0;0.0;2014.0;10.0;25.269;MIA;@;DET;0;1;0;0;0;0;0;0;0;0;1;0;0;16;20;9;11;11.5;3400.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;57.0;5.0;6.0;6.2;5.17;31.0;0.0;2014.0;11.0;25.273;MIA;0;BUF;0;1;0;0;0;0;0;0;0;1;0;0;0;22;9;13;11;8.1;4100.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;12.0;0.0;MIA;@;DEN;0;0;1;0;0;0;0;0;0;0;1;0;0;36;39;23;11;0.0;0.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;13.0;0.0;MIA;@;NYJ;0;0;1;0;0;0;0;0;0;1;0;0;0;16;13;1;12;0.0;0.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;27.0;2.0;3.0;20.5;13.67;41.0;0.0;2014.0;14.0;25.297;MIA;0;BAL;0;1;0;0;0;0;0;0;0;0;1;0;0;13;28;7;12;6.1;3400.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;67.0;6.0;7.0;9.83;8.43;59.0;0.0;2014.0;15.0;25.304;MIA;@;NWE;0;1;0;0;0;0;0;0;0;0;1;0;0;13;41;14;12;11.9;3200.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;64.0;6.0;10.0;19.0;11.4;114.0;0.0;2014.0;16.0;25.311;MIA;0;MIN;0;1;0;0;0;0;0;0;0;1;0;0;0;37;35;21;12;20.4;3500.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;54.0;5.0;6.0;9.0;7.5;45.0;0.0;2014.0;17.0;25.318;MIA;0;NYJ;0;1;0;0;0;0;0;0;0;0;1;0;0;24;37;28;12;15.5;4300.0;0;0;0;5494;343.4;3557;222.3;1937;121.1;373;23.3;5601;350.1;3729;233.1;1872;117.0;388;24.3
Clay, Charles;56.0;4.0;4.0;10.75;10.75;43.0;1.0;2015.0;1.0;26.212;BUF;0;IND;0;1;0;0;0;0;0;0;0;1;0;0;0;27;14;13;9;8.3;3700.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;68.0;3.0;5.0;6.33;3.8;19.0;0.0;2015.0;2.0;26.219;BUF;0;NWE;0;1;0;0;0;0;0;0;0;0;1;0;0;32;40;20;9;10.9;3400.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;58.0;5.0;7.0;16.4;11.71;82.0;1.0;2015.0;3.0;26.226;BUF;@;MIA;0;1;0;0;0;0;0;0;0;1;0;0;0;41;14;27;9;19.2;3100.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;71.0;9.0;13.0;12.33;8.54;111.0;0.0;2015.0;4.0;26.233;BUF;0;NYG;0;1;0;0;0;0;0;0;0;0;1;0;0;10;24;4;10;23.1;3300.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;48.0;1.0;3.0;7.0;2.33;7.0;0.0;2015.0;5.0;26.24;BUF;@;TEN;0;1;0;0;0;0;0;0;0;1;0;0;0;14;13;11;10;1.7;4100.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;70.0;9.0;13.0;6.89;4.77;62.0;0.0;2015.0;6.0;26.247;BUF;0;CIN;0;1;0;0;0;0;0;0;0;0;1;0;0;21;34;18;10;15.2;4300.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;77.0;3.0;5.0;8.67;5.2;26.0;0.0;2015.0;7.0;26.254;BUF;@;JAX;0;1;0;0;0;0;0;0;0;0;1;0;0;31;34;25;10;5.6;4300.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;52.0;1.0;1.0;6.0;6.0;6.0;1.0;2015.0;9.0;26.268;BUF;0;MIA;0;1;0;0;0;0;0;0;0;1;0;0;0;33;17;8;11;1.6;4200.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;62.0;5.0;6.0;10.4;8.67;52.0;0.0;2015.0;10.0;26.272;BUF;@;NYJ;0;1;0;0;0;0;0;0;0;1;0;0;0;22;17;12;11;10.2;4100.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;69.0;1.0;3.0;14.0;4.67;14.0;0.0;2015.0;11.0;26.283;BUF;@;NWE;0;1;0;0;0;0;0;0;0;0;1;0;0;13;20;23;11;2.4;4000.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;61.0;5.0;8.0;6.2;3.88;31.0;0.0;2015.0;12.0;26.289;BUF;@;KAN;0;1;0;0;0;0;0;0;0;0;1;0;0;22;30;29;11;8.1;3500.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;58.0;4.0;7.0;16.5;9.43;66.0;0.0;2015.0;13.0;26.296;BUF;0;HOU;0;1;0;0;0;0;0;0;0;1;0;0;0;30;21;6;12;16.6;3500.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;13.0;1.0;2.0;9.0;4.5;9.0;0.0;2015.0;14.0;26.303;BUF;@;PHI;0;1;0;0;0;0;0;0;0;0;1;0;0;20;23;13;12;1.9;3500.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015.0;15.0;0.0;BUF;@;WAS;0;0;1;0;0;0;0;0;0;0;1;0;0;25;35;20;12;0.0;0.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015.0;16.0;0.0;BUF;0;DAL;0;0;1;0;0;0;0;0;0;1;0;0;0;16;6;27;12;0.0;0.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015.0;17.0;0.0;BUF;0;NYJ;1;0;0;0;0;0;0;0;0;1;0;0;0;22;17;3;1;0.0;0.0;0;0;0;5702;356.4;3972;248.3;1730;108.1;359;22.4;5775;360.9;3343;208.9;2432;152.0;379;23.7
Clay, Charles;48.0;2.0;3.0;20.0;13.33;40.0;0.0;2016.0;1.0;27.211;BUF;@;BAL;0;1;0;0;0;0;0;0;0;0;1;0;0;7;13;11;9;6.0;3400.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;48.0;5.0;7.0;5.4;3.86;27.0;0.0;2016.0;2.0;27.215;BUF;0;NYJ;0;1;0;0;0;0;0;0;0;0;1;0;0;31;37;15;9;7.7;3300.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;53.0;0.0;2.0;0.0;0.0;0.0;0.0;2016.0;3.0;27.225;BUF;0;ARI;0;1;0;0;0;0;0;0;0;1;0;0;0;33;18;25;9;0.0;2900.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;71.0;5.0;7.0;9.4;6.71;47.0;0.0;2016.0;4.0;27.232;BUF;@;NWE;0;1;0;0;0;0;0;0;0;1;0;0;0;16;0;2;10;9.7;2600.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;50.0;5.0;5.0;14.6;14.6;73.0;0.0;2016.0;5.0;27.239;BUF;@;LAR;0;1;0;0;0;0;0;0;0;1;0;0;0;30;19;9;10;12.3;2700.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;61.0;5.0;7.0;10.4;7.43;52.0;0.0;2016.0;6.0;27.246;BUF;0;SFO;0;1;0;0;0;0;0;0;0;1;0;0;0;45;16;16;10;10.2;2900.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;54.0;2.0;5.0;14.5;5.8;29.0;0.0;2016.0;7.0;27.253;BUF;@;MIA;0;1;0;0;0;0;0;0;0;0;1;0;0;25;28;23;10;4.9;3000.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;43.0;2.0;6.0;3.0;1.0;6.0;0.0;2016.0;8.0;27.26;BUF;0;NWE;0;1;0;0;0;0;0;0;0;0;1;0;0;25;41;30;10;2.6;2900.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;82.0;3.0;4.0;3.0;2.25;9.0;0.0;2016.0;9.0;27.268;BUF;@;SEA;0;1;0;0;0;0;0;0;0;0;1;0;0;25;31;7;11;3.9;2700.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;60.0;5.0;7.0;4.6;3.29;23.0;0.0;2016.0;11.0;27.281;BUF;@;CIN;0;1;0;0;0;0;0;0;0;1;0;0;0;16;12;20;11;7.3;2600.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;46.0;2.0;4.0;8.5;4.25;17.0;0.0;2016.0;12.0;27.288;BUF;0;JAX;0;1;0;0;0;0;0;0;0;1;0;0;0;28;21;27;11;3.7;2700.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2016.0;13.0;0.0;BUF;@;OAK;0;0;1;0;0;0;0;0;0;0;1;0;0;24;38;4;12;0.0;0.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;50.0;3.0;6.0;17.33;8.67;52.0;0.0;2016.0;14.0;27.302;BUF;0;PIT;0;1;0;0;0;0;0;0;0;0;1;0;0;20;27;11;12;14.2;2600.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;60.0;7.0;7.0;10.29;10.29;72.0;0.0;2016.0;15.0;27.309;BUF;0;CLE;0;1;0;0;0;0;0;0;0;1;0;0;0;33;13;18;12;20.2;2800.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;87.0;8.0;10.0;10.63;8.5;85.0;0.0;2016.0;16.0;27.315;BUF;0;MIA;0;1;0;0;0;0;0;0;0;0;1;0;0;31;34;24;12;28.5;3200.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;59.0;3.0;7.0;6.67;2.86;20.0;0.0;2016.0;17.0;27.323;BUF;@;NYJ;0;1;0;0;0;0;0;0;0;0;1;0;0;10;30;1;1;5.0;3500.0;0;0;0;5712;357.0;3582;223.9;2130;133.1;378;23.6;5666;354.1;3036;189.8;2630;164.4;399;24.9
Clay, Charles;65.0;4.0;9.0;13.25;5.89;53.0;0.0;2017.0;1.0;28.209;BUF;0;NYJ;0;1;0;0;0;0;0;0;0;1;0;0;0;21;12;10;9;15.3;3200.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;45.0;3.0;3.0;7.67;7.67;23.0;0.0;2017.0;2.0;28.216;BUF;@;CAR;0;1;0;0;0;0;0;0;0;0;1;0;0;3;9;17;9;5.3;3000.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;52.0;6.0;6.0;6.5;6.5;39.0;0.0;2017.0;3.0;28.223;BUF;0;DEN;0;1;0;0;0;0;0;0;0;1;0;0;0;26;16;24;9;15.9;3400.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;48.0;5.0;7.0;22.4;16.0;112.0;0.0;2017.0;4.0;28.23;BUF;@;ATL;0;1;0;0;0;0;0;0;0;1;0;0;0;23;17;1;10;19.2;3700.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;13.0;2.0;3.0;15.5;10.33;31.0;0.0;2017.0;5.0;28.237;BUF;@;CIN;0;1;0;0;0;0;0;0;0;0;1;0;0;16;20;8;10;5.1;4800.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017.0;7.0;0.0;BUF;0;TAM;0;0;1;0;0;0;0;0;0;1;0;0;0;30;27;22;10;0.0;0.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017.0;8.0;0.0;BUF;0;OAK;0;0;1;0;0;0;0;0;0;1;0;0;0;34;14;29;10;0.0;0.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017.0;9.0;0.0;BUF;@;NYJ;0;0;1;0;0;0;0;0;0;0;1;0;0;21;34;2;11;0.0;0.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;29.0;2.0;3.0;6.5;4.33;13.0;0.0;2017.0;10.0;28.272;BUF;0;NOR;0;1;0;0;0;0;0;0;0;0;1;0;0;10;47;12;11;3.3;4200.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;35.0;3.0;4.0;9.0;6.75;27.0;0.0;2017.0;11.0;28.279;BUF;@;LAC;0;1;0;0;0;0;0;0;0;0;1;0;0;24;54;19;11;5.7;3900.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;45.0;4.0;4.0;15.0;15.0;60.0;0.0;2017.0;12.0;28.286;BUF;@;KAN;0;1;0;0;0;0;0;0;0;1;0;0;0;16;10;26;11;10.0;4100.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;44.0;3.0;3.0;6.67;6.67;20.0;0.0;2017.0;13.0;28.293;BUF;0;NWE;0;1;0;0;0;0;0;0;0;0;1;0;0;3;23;3;12;5.0;4100.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;58.0;2.0;5.0;5.5;2.2;11.0;0.0;2017.0;14.0;28.3;BUF;0;IND;0;1;0;0;0;0;0;0;0;1;0;0;0;13;7;10;12;3.1;3100.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;47.0;5.0;9.0;13.6;7.56;68.0;2.0;2017.0;15.0;28.307;BUF;0;MIA;0;1;0;0;0;0;0;0;0;1;0;0;0;24;16;17;12;11.8;3000.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;50.0;4.0;10.0;9.25;3.7;37.0;0.0;2017.0;16.0;28.314;BUF;@;NWE;0;1;0;0;0;0;0;0;0;0;1;0;0;16;37;24;12;7.7;3800.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;44.0;6.0;8.0;10.67;8.0;64.0;1.0;2017.0;17.0;28.321;BUF;@;MIA;0;1;0;0;0;0;0;0;0;1;0;0;0;22;16;31;12;12.4;3700.0;0;0;0;5682;355.1;3688;230.5;1994;124.6;359;22.4;4842;302.6;2825;176.6;2017;126.1;302;18.9
Clay, Charles;40.0;0.0;2.0;0.0;0.0;0.0;0.0;2018.0;1.0;29.208;BUF;@;BAL;0;1;0;0;0;0;0;0;0;0;1;0;0;3;47;9;9;0.0;3500.0;0;0;0;4706;294.1;2867;179.2;1839;114.9;374;23.4;4778;298.6;2794;174.6;1984;124.0;269;16.8
Clay, Charles;43.0;2.0;3.0;14.5;9.67;29.0;0.0;2018.0;2.0;29.215;BUF;0;LAC;0;1;0;0;0;0;0;0;0;0;1;0;0;20;31;16;9;4.9;3100.0;0;0;0;4706;294.1;2867;179.2;1839;114.9;374;23.4;4778;298.6;2794;174.6;1984;124.0;269;16.8
Clay, Charles;40.0;2.0;3.0;9.0;6.0;18.0;1.0;2018.0;3.0;29.222;BUF;@;MIN;0;1;0;0;0;0;0;0;0;1;0;0;0;27;6;23;9;3.8;3000.0;0;0;0;4706;294.1;2867;179.2;1839;114.9;374;23.4;4778;298.6;2794;174.6;1984;124.0;269;16.8
Clay, Charles;43.0;4.0;6.0;10.0;6.67;40.0;0.0;2018.0;4.0;29.229;BUF;@;GNB;0;1;0;0;0;0;0;0;0;0;1;0;0;0;22;30;9;8.0;3000.0;0;0;0;4706;294.1;2867;179.2;1839;114.9;374;23.4;4778;298.6;2794;174.6;1984;124.0;269;16.8
Clay, Charles;49.0;1.0;1.0;12.0;12.0;12.0;0.0;2018.0;5.0;29.236;BUF;0;TEN;0;0;0;0;0;0;0;0;0;1;0;0;0;13;12;7;10;2.2;2700.0;0;0;0;4706;294.1;2867;179.2;1839;114.9;374;23.4;4778;298.6;2794;174.6;1984;124.0;269;16.8
Clay, Charles;44.0;4.0;5.0;5.0;4.0;20.0;0.0;2018.0;6.0;29.243;BUF;@;HOU;0;1;0;0;0;0;0;0;0;0;1;0;0;13;20;14;10;6.0;2700.0;0;0;0;4706;294.1;2867;179.2;1839;114.9;374;23.4;4778;298.6;2794;174.6;1984;124.0;269;16.8
