Pos;1;2;3;4;5;Team;Month;Year
RWR;Lockett, Tyler;Swain, Freddie;Eskridge, D'wayne;0;0;SEA;9;2021
LWR;Kupp, Cooper;0;0;0;0;LAR;9;2021
RWR;Jefferson, Van;Jackson, Desean;Atwell, Tutu;0;0;LAR;9;2021
SWR;Woods, Robert;Skowronek, Ben;0;0;0;LAR;9;2021
LWR;Davis, Gabriel;Hodgins, Isaiah;Kumerow, Jake;Powell, Brandon;Howard, Bug;BUF;8;2021
RWR;Diggs, Stefon;Williams, Duke;Gentry, Tanner;Stevenson, Marquez;0;BUF;8;2021
SWR;Beasley, Cole;Sanders, Emmanuel;Mckenzie, Isaiah;Lenoir, Lance;0;BUF;8;2021
LWR;Parker, Devante;Bowden Jr.,;Grant, Jakeem;Merritt, Kirk;Hollins, Mack;MIA;8;2021
LWR;0;0;0;0;Wilson, Albert;MIA;8;2021
RWR;Fuller, Will;Williams, Preston;Foster, Robert;Hurns, Allen;Locksley, Kai;MIA;8;2021
SWR;Waddle, Jaylen;Perry, Malcolm;Ford, Isaiah;0;0;MIA;8;2021
LWR;Bourne, Kendrick;Harry, N'keal;Slater, Matthew;Zuber, Isaiah;0;NE;8;2021
RWR;Agholor, Nelson;Wilkerson, Kristian;Nixon, Tre;0;0;NE;8;2021
SWR;Meyers, Jakobi;Olszewski, Gunner;Hall, Marvin;Ross, Devin;0;NE;8;2021
LWR;Davis, Corey;Smith, Vyncint;Montgomery, Dj;Bailey, Manasseh;0;NYJ;8;2021
RWR;Mims, Denzel;Cole, Keelan;Cager, Lawrence;Malone, Josh;0;NYJ;8;2021
SWR;Crowder, Jamison;Moore, Elijah;Berrios, Braxton;Smith, Jeff;Cole, Matt;NYJ;8;2021
LWR;Cooper, Amari;Fehoko, Simi;Smith, Brandon;Vasher, Tj;Davis, Reggie;DAL;8;2021
RWR;Gallup, Michael;Wilson, Cedrick;Parker, Aaron;Mitchell, Osirus;Eagles, Brennan;DAL;8;2021
LWR;Slayton, Darius;Pettis, Dante;Sills V,;Mack, Austin;Bachman, Alex;NYG;8;2021
RWR;Golladay, Kenny;Shepard, Sterling;Board, Cj;Dillon, Derrick;Willis, Damion;NYG;8;2021
SWR;Ross Iii,;Toney, Kadarius;0;0;0;NYG;8;2021
LWR;Fulgham, Travis;Watkins, Quez;Ausbon, Jhamon;Patton, Andre;0;PHI;8;2021
RWR;Reagor, Jalen;Hightower, John;Arcega-whiteside, Jj;0;0;PHI;8;2021
SWR;Smith, Devonta;Ward Jr.,;Walker, Michael;0;0;PHI;8;2021
LWR;Mclaurin, Terry;Sims, Cam;Wright, Isaiah;0;0;WAS;8;2021
RWR;Harmon, Kelvin;Gandy-golden, Antonio;Sims Jr.,;Brown, Tony;0;WAS;8;2021
SWR;Brown, Dyami;Humphries, Adam;Carter, Deandre;Milne, Dax;0;WAS;8;2021
LWR;Watkins, Sammy;Boykin, Miles;Proche Ii,;Victor, Binjimen;Gray, Devin;BAL;8;2021
RWR;Brown, Marquise;Bateman, Rashod;Duvernay, Devin;Wallace, Tylan;Moore, Jaylon;BAL;8;2021
RWR;0;0;0;0;Cain, Deon;BAL;8;2021
LWR;Chase, Ja'marr;Tate, Auden;Thomas, Mike;Horn, Reece;0;CIN;8;2021
RWR;Boyd, Tyler;Irwin, Trenton;Washington, Scotty;0;0;CIN;8;2021
SWR;Higgins, Tee;Morgan Jr.,;Taylor, Trent;Lees, Riley;0;CIN;8;2021
LWR;Landry, Jarvis;Peoples-jones, Donovan;Hodge, Khadarel;Bradley, Ja'marcus;Natson, Jojo;CLE;8;2021
LWR;0;0;0;0;Switzer, Ryan;CLE;8;2021
RWR;Beckham Jr.,;Higgins, Rashard;Schwartz, Anthony;Hollins, Alexander;Davis, Davion;CLE;8;2021
LWR;Smith-schuster, Juju;Mccloud, Ray-ray;Johnson, Anthony;0;0;PIT;8;2021
RWR;Claypool, Chase;White, Cody;Mckoy, Isaiah;Simmons, Tyler;0;PIT;8;2021
SWR;Johnson, Diontae;Washington, James;Bussey, Rico;Sexton, Mathew;0;PIT;8;2021
LWR;Robinson, Allen;Weah, Jester;Goodwin, Marquise;Hardy, Justin;0;CHI;8;2021
RWR;Mooney, Darnell;Ridley, Riley;Adams, Rodney;Ives, Thomas;Lacy, Chris;CHI;8;2021
SWR;Byrd, Damiere;Wims, Javon;Newsome, Dazz;Johnson, Jon'vea;0;CHI;8;2021
LWR;Perriman, Breshad;Bolden Jr.,;Ratley, Damion;Allison, Geronimo;Mckinley, Javon;DET;8;2021
RWR;Williams, Tyrell;Cephus, Quintez;Kennedy, Tom;Surratt, Sage;0;DET;8;2021
SWR;Raymond, Kalif;St. Brown,;Hansen, Chad;0;0;DET;8;2021
LWR;Adams, Davante;St. Brown,;Taylor, Malik;Blair, Chris;Gaither, Bailey;GB;8;2021
RWR;Lazard, Allen;Valdes-scantling, Marquez;Winfree, Juwann;Begelton, Reggie;Funchess, Devin;GB;8;2021
RWR;0;0;0;0;Thompkins, Deandre;GB;8;2021
SWR;Cobb, Randall;Rodgers, Amari;0;0;0;GB;8;2021
LWR;Jefferson, Justin;Johnson, Olabisi;Chisena, Dan;Smith-marsette, Ihmir;Philyor, Whop;MIN;8;2021
RWR;Thielen, Adam;Beebe, Chad;Osborn, Kj;Proehl, Blake;Mitchell, Myron;MIN;8;2021
RWR;0;0;0;0;Westbrook, Dede;MIN;8;2021
LWR;Cooks, Brandin;Collins, Nico;Moore, Chris;0;0;HOU;8;2021
RWR;Coutee, Keke;Roberts, Andre;Conley, Chris;Hazelton, Damon;0;HOU;8;2021
SWR;Miller, Anthony;Coulter, Isaiah;Erickson, Alex;Veasy, Jordan;0;HOU;8;2021
LWR;Hilton, Ty;Patmon, Dezmon;Strachan, Mike;Davis, Quartney;Harris, De'michael;IND;8;2021
RWR;Pittman Jr.,;Dulin, Ashton;Pascal, Zach;Jennings, Gary;Black, Tarik;IND;8;2021
RWR;Chark, Dj;Johnson, Collin;Camp, Jalen;Treadwell, Laquon;Jones, Tevin;JAX;8;2021
LWR;Jones, Marvin;Dorsett, Phillip;Hammond, Josh;Imatorbhebhe, Josh;Cotton, Jeff;JAX;8;2021
SWR;Shenault Jr.,;Agnew, Jamal;Cooper, Pharoh;Jones, Tim;0;JAX;8;2021
LWR;Jones, Julio;Westbrook-ikhine, Nick;Rogers, Chester;Brown, Fred;Lipscomb, Kalija;TEN;8;2021
RWR;Brown, Aj;Batson, Cameron;Hollister, Cody;Johnson, Marcus;Mcmath, Racey;TEN;8;2021
SWR;Reynolds, Josh;Fitzpatrick, Dez;Kinsey, Mason;0;0;TEN;8;2021
LWR;Blake, Christian;Darby, Frank;Nunn, Antonio;Green, Juwan;0;ATL;8;2021
RWR;Ridley, Calvin;Zaccheaus, Olamide;Trammell, Austin;Sharpe, Tajae;0;ATL;8;2021
LWR;Moore, Dj;Marshall Jr.,;Zylstra, Brandon;Kirkwood, Keith;Michel, Marken;CAR;8;2021
LWR;0;0;0;Hogan, Krishawn;Simon, Micah;CAR;8;2021
RWR;Anderson, Robby;Moore, David;Bayless, Omar;Bryant, Ventell;Hyman, Ishmael;CAR;8;2021
RWR;0;0;0;Saunders, Cj;Smith, Shi;CAR;8;2021
LWR;Thomas, Michael;Callaway, Marquez;Johnson, Juwan;Lewis, Tommylee;Lampman, Jake;NO;8;2021
RWR;Smith, Tre'quan;Harris, Deonte;Humphrey, Lil'jordan;Mccleskey, Jalen;Winston Jr.,;NO;8;2021
RWR;0;0;0;0;Hogan, Chris;NO;8;2021
LWR;Evans, Mike;Miller, Scott;Johnson, Tyler;Jonsen, Travis;Simmons, Tj;TB;8;2021
RWR;Godwin, Chris;Watson, Justin;Grayson, Cyril;Pearson, Josh;Mickens, Jaydon;TB;8;2021
SWR;Brown, Antonio;Darden, Jaelon;Hampton, De'quan;0;0;TB;8;2021
LWR;Sutton, Courtland;Patrick, Tim;Cleveland, Tyrie;Hinton, Kendall;Darboh, Amara;DEN;8;2021
LWR;0;0;0;Mack, Branden;Jackson, Warren;DEN;8;2021
RWR;Jeudy, Jerry;Hamler, Kj;Williams, Seth;Spencer, Diontae;Benson, Trinity;DEN;8;2021
RWR;0;0;0;Dukes, Devontres;Pierson-el, De'mornay;DEN;8;2021
LWR;Hill, Tyreek;Pringle, Byron;Callaway, Antonio;Kemp, Marcus;Ffrench, Maurice;KC;8;2021
RWR;Hardman, Mecole;Fortson, Joe;Schoen, Dalton;Williams, Chad;Fountain, Daurice;KC;8;2021
SWR;Robinson, Demarcus;Powell, Cornell;Dieter, Gehrig;Shepherd, Darrius;0;KC;8;2021
LWR;Ruggs Iii,;Jones, Zay;Ateman, Marcell;Quinn, Trey;Turner, Dj;LV;8;2021
RWR;Edwards, Bryan;Snead Iv,;Doss, Keelan;Stoner, Dillon;Scott, Caleb;LV;8;2021
SWR;Renfrow, Hunter;Brown, John;0;0;0;LV;8;2021
LWR;Allen, Keenan;Palmer, Josh;Guyton, Jalen;Hill, Kj;Hurst, John;LAC;8;2021
RWR;Williams, Mike;Johnson, Tyron;Reed, Joe;Moore, Jason;Bandy, Michael;LAC;8;2021
LWR;Green, Aj;Kirk, Christian;0;0;0;ARZ;8;2021
RWR;Hopkins, Deandre;Richardson, Aj;Baccellia, Andre;Wesley, Antoine;0;ARZ;8;2021
SWR;Moore, Rondale;Ward, Jojo;0;0;0;ARZ;8;2021
LWR;Aiyuk, Brandon;James, Richie;Sherfield, Trent;Cracraft, River;White, Kevin;SF;8;2021
LWR;0;0;0;Watkins Jr.,;Webster, Nsimba;SF;8;2021
RWR;Samuel, Deebo;Sanu, Mohamed;Hurd, Jalen;Benjamin, Travis;Matthews, Jordan;SF;8;2021
LWR;Metcalf, Dk;Swain, Freddie;Fuller, Aaron;Toivonen, Travis;Roberson, Darece;SEA;8;2021
RWR;Lockett, Tyler;Kidsy, Darvin;Thompson, Cody;Wedington, Connor;0;SEA;8;2021
LWR;Kupp, Cooper;Jackson, Desean;Koski, Jj;Akers, Landon;0;LAR;8;2021
RWR;Jefferson, Van;Skowronek, Ben;Haydel, Jeremiah;0;0;LAR;8;2021
SWR;Woods, Robert;Jackson, Trishton;0;0;0;LAR;8;2021
LWR;Davis, Gabriel;Hodgins, Isaiah;Kumerow, Jake;Powell, Brandon;0;BUF;7;2021
RWR;Diggs, Stefon;Williams, Duke;Gentry, Tanner;Stevenson, Marquez;0;BUF;7;2021
SWR;Beasley, Cole;Sanders, Emmanuel;Mckenzie, Isaiah;Lenoir, Lance;0;BUF;7;2021
LWR;Parker, Devante;Bowden Jr.,;Grant, Jakeem;Merritt, Kirk;Hollins, Mack;MIA;7;2021
LWR;0;0;0;0;Wilson, Albert;MIA;7;2021
RWR;Fuller, Will;Williams, Preston;Foster, Robert;Hurns, Allen;Locksley, Kai;MIA;7;2021
SWR;Waddle, Jaylen;Perry, Malcolm;0;0;0;MIA;7;2021
LWR;Bourne, Kendrick;Harry, N'keal;Slater, Matthew;Zuber, Isaiah;0;NE;7;2021
RWR;Agholor, Nelson;Wilkerson, Kristian;Nixon, Tre;Smith, Devin;0;NE;7;2021
SWR;Meyers, Jakobi;Olszewski, Gunner;Hall, Marvin;Ross, Devin;0;NE;7;2021
LWR;Davis, Corey;Smith, Vyncint;Montgomery, Dj;Bailey, Manasseh;0;NYJ;7;2021
RWR;Mims, Denzel;Cole, Keelan;Cager, Lawrence;Malone, Josh;0;NYJ;7;2021
SWR;Crowder, Jamison;Moore, Elijah;Berrios, Braxton;Smith, Jeff;Cole, Matt;NYJ;7;2021
LWR;Cooper, Amari;Fehoko, Simi;Smith, Brandon;Vasher, Tj;Davis, Reggie;DAL;7;2021
RWR;Gallup, Michael;Wilson, Cedrick;Parker, Aaron;Mitchell, Osirus;Eagles, Brennan;DAL;7;2021
LWR;Slayton, Darius;Pettis, Dante;Sills V,;Mack, Austin;Bachman, Alex;NYG;7;2021
RWR;Golladay, Kenny;Shepard, Sterling;Board, Cj;Dillon, Derrick;Benjamin, Kelvin;NYG;7;2021
SWR;Ross Iii,;Toney, Kadarius;0;0;0;NYG;7;2021
LWR;Fulgham, Travis;Watkins, Quez;Ausbon, Jhamon;0;0;PHI;7;2021
RWR;Reagor, Jalen;Hightower, John;Arcega-whiteside, Jj;0;0;PHI;7;2021
SWR;Smith, Devonta;Ward Jr.,;Walker, Michael;0;0;PHI;7;2021
LWR;Mclaurin, Terry;Sims, Cam;Wright, Isaiah;0;0;WAS;7;2021
RWR;Harmon, Kelvin;Gandy-golden, Antonio;Sims Jr.,;Brown, Tony;0;WAS;7;2021
SWR;Samuel, Curtis;Brown, Dyami;Humphries, Adam;Carter, Deandre;Milne, Dax;WAS;7;2021
LWR;Watkins, Sammy;Boykin, Miles;Proche Ii,;Victor, Binjimen;Gray, Devin;BAL;7;2021
RWR;Brown, Marquise;Bateman, Rashod;Duvernay, Devin;Wallace, Tylan;Moore, Jaylon;BAL;7;2021
RWR;0;0;0;0;Cain, Deon;BAL;7;2021
LWR;Chase, Ja'marr;Tate, Auden;Thomas, Mike;0;0;CIN;7;2021
RWR;Boyd, Tyler;Irwin, Trenton;Washington, Scotty;0;0;CIN;7;2021
SWR;Higgins, Tee;Morgan Jr.,;Taylor, Trent;Lees, Riley;0;CIN;7;2021
LWR;Landry, Jarvis;Peoples-jones, Donovan;Hodge, Khadarel;Bradley, Ja'marcus;Natson, Jojo;CLE;7;2021
LWR;0;0;0;0;Switzer, Ryan;CLE;7;2021
RWR;Beckham Jr.,;Higgins, Rashard;Schwartz, Anthony;Willies, Derrick;Hollins, Alexander;CLE;7;2021
LWR;Smith-schuster, Juju;Mccloud, Ray-ray;White, Cody;Sexton, Mathew;0;PIT;7;2021
RWR;Claypool, Chase;Washington, James;Johnson, Anthony;Simmons, Tyler;0;PIT;7;2021
SWR;Johnson, Diontae;Mckoy, Isaiah;Bussey, Rico;0;0;PIT;7;2021
LWR;Robinson, Allen;Weah, Jester;Goodwin, Marquise;Mcclain, Khalil;0;CHI;7;2021
RWR;Mooney, Darnell;Ridley, Riley;Adams, Rodney;Ives, Thomas;Lacy, Chris;CHI;7;2021
SWR;Byrd, Damiere;Miller, Anthony;Wims, Javon;Newsome, Dazz;0;CHI;7;2021
LWR;Perriman, Breshad;Bolden Jr.,;Ratley, Damion;Allison, Geronimo;Mckinley, Javon;DET;7;2021
RWR;Williams, Tyrell;Cephus, Quintez;Kennedy, Tom;Surratt, Sage;0;DET;7;2021
SWR;Raymond, Kalif;St. Brown,;Hansen, Chad;0;0;DET;7;2021
LWR;Adams, Davante;St. Brown,;Taylor, Malik;Blair, Chris;Gaither, Bailey;GB;7;2021
RWR;Lazard, Allen;Valdes-scantling, Marquez;Winfree, Juwann;Begelton, Reggie;Funchess, Devin;GB;7;2021
RWR;0;0;0;0;Thompkins, Deandre;GB;7;2021
SWR;Rodgers, Amari;0;0;0;0;GB;7;2021
LWR;Jefferson, Justin;Johnson, Olabisi;Chisena, Dan;Smith-marsette, Ihmir;Philyor, Whop;MIN;7;2021
RWR;Thielen, Adam;Beebe, Chad;Osborn, Kj;Proehl, Blake;Mitchell, Myron;MIN;7;2021
LWR;Cooks, Brandin;Collins, Nico;Moore, Chris;Moncrief, Donte;Taylor, Taywan;HOU;7;2021
RWR;Roberts, Andre;Coutee, Keke;Conley, Chris;0;0;HOU;7;2021
SWR;Cobb, Randall;Coulter, Isaiah;Erickson, Alex;Hazelton, Damon;0;HOU;7;2021
LWR;Hilton, Ty;Pascal, Zach;Strachan, Mike;Davis, Quartney;Harris, De'michael;IND;7;2021
RWR;Pittman Jr.,;Patmon, Dezmon;Dulin, Ashton;Jennings, Gary;Black, Tarik;IND;7;2021
RWR;Chark, Dj;Johnson, Collin;Camp, Jalen;Treadwell, Laquon;0;JAX;7;2021
LWR;Jones, Marvin;Dorsett, Phillip;Hammond, Josh;Imatorbhebhe, Josh;0;JAX;7;2021
SWR;Shenault Jr.,;Agnew, Jamal;Cooper, Pharoh;Jones, Tim;0;JAX;7;2021
LWR;Jones, Julio;Westbrook-ikhine, Nick;Rogers, Chester;Brown, Fred;Lipscomb, Kalija;TEN;7;2021
RWR;Brown, Aj;Batson, Cameron;Hollister, Cody;Johnson, Marcus;Mcmath, Racey;TEN;7;2021
SWR;Reynolds, Josh;Fitzpatrick, Dez;Kinsey, Mason;0;0;TEN;7;2021
LWR;Blake, Christian;Darby, Frank;Nunn, Antonio;Green, Juwan;0;ATL;7;2021
RWR;Ridley, Calvin;Zaccheaus, Olamide;Trammell, Austin;Sharpe, Tajae;0;ATL;7;2021
LWR;Moore, Dj;Marshall Jr.,;Zylstra, Brandon;Kirkwood, Keith;Michel, Marken;CAR;7;2021
LWR;0;0;0;0;Simon, Micah;CAR;7;2021
RWR;Anderson, Robby;Moore, David;Bayless, Omar;Bryant, Ventell;Hyman, Ishmael;CAR;7;2021
RWR;0;0;0;Saunders, Cj;Smith, Shi;CAR;7;2021
LWR;Thomas, Michael;Callaway, Marquez;Johnson, Juwan;Lampman, Jake;Baker, Kawaan;NO;7;2021
RWR;Smith, Tre'quan;Harris, Deonte;Humphrey, Lil'jordan;Mccleskey, Jalen;Winston Jr.,;NO;7;2021
LWR;Evans, Mike;Miller, Scott;Johnson, Tyler;Jonsen, Travis;Simmons, Tj;TB;7;2021
RWR;Godwin, Chris;Watson, Justin;Grayson, Cyril;Pearson, Josh;Mickens, Jaydon;TB;7;2021
SWR;Brown, Antonio;Darden, Jaelon;0;0;0;TB;7;2021
LWR;Sutton, Courtland;Patrick, Tim;Cleveland, Tyrie;Hinton, Kendall;Darboh, Amara;DEN;7;2021
LWR;0;0;Mack, Branden;Willis, Damion;Jackson, Warren;DEN;7;2021
RWR;Jeudy, Jerry;Hamler, Kj;Williams, Seth;Spencer, Diontae;Benson, Trinity;DEN;7;2021
RWR;0;0;0;Dukes, Devontres;Pierson-el, De'mornay;DEN;7;2021
LWR;Hill, Tyreek;Pringle, Byron;Kemp, Marcus;Ffrench, Maurice;Callaway, Antonio;KC;7;2021
RWR;Hardman, Mecole;Fortson, Joe;Schoen, Dalton;Williams, Chad;Fountain, Daurice;KC;7;2021
SWR;Robinson, Demarcus;Powell, Cornell;Dieter, Gehrig;Finke, Chris;Shepherd, Darrius;KC;7;2021
LWR;Ruggs Iii,;Jones, Zay;Ateman, Marcell;Quinn, Trey;Turner, Dj;LV;7;2021
RWR;Edwards, Bryan;Snead Iv,;Doss, Keelan;Stoner, Dillon;Scott, Caleb;LV;7;2021
SWR;Renfrow, Hunter;Brown, John;0;0;0;LV;7;2021
LWR;Allen, Keenan;Palmer, Josh;Guyton, Jalen;Hill, Kj;Hurst, John;LAC;7;2021
RWR;Williams, Mike;Johnson, Tyron;Reed, Joe;Moore, Jason;Bandy, Michael;LAC;7;2021
LWR;Green, Aj;Kirk, Christian;Johnson, Keesean;Whitney, Isaac;0;ARZ;7;2021
RWR;Hopkins, Deandre;Richardson, Aj;Baccellia, Andre;Wesley, Antoine;0;ARZ;7;2021
SWR;Isabella, Andy;Moore, Rondale;Ward, Jojo;0;0;ARZ;7;2021
LWR;Aiyuk, Brandon;James, Richie;Sherfield, Trent;Cracraft, River;White, Kevin;SF;7;2021
LWR;0;0;0;0;Watkins Jr.,;SF;7;2021
RWR;Samuel, Deebo;Sanu, Mohamed;Hurd, Jalen;Jennings, Jauan;Benjamin, Travis;SF;7;2021
RWR;0;0;0;Fowler, Bennie;Jones, Andy;SF;7;2021
LWR;Metcalf, Dk;Swain, Freddie;Fuller, Aaron;Toivonen, Travis;0;SEA;7;2021
RWR;Lockett, Tyler;Kidsy, Darvin;Thompson, Cody;Wedington, Connor;0;SEA;7;2021
LWR;Kupp, Cooper;Jackson, Desean;Koski, Jj;Akers, Landon;0;LAR;7;2021
RWR;Jefferson, Van;Webster, Nsimba;Skowronek, Ben;Haydel, Jeremiah;0;LAR;7;2021
SWR;Woods, Robert;Jackson, Trishton;Atwell, Tutu;0;0;LAR;7;2021
LWR;Davis, Gabriel;Hodgins, Isaiah;Kumerow, Jake;Powell, Brandon;0;BUF;6;2021
RWR;Diggs, Stefon;Williams, Duke;Gentry, Tanner;Stevenson, Marquez;0;BUF;6;2021
SWR;Beasley, Cole;Sanders, Emmanuel;Mckenzie, Isaiah;Lenoir, Lance;0;BUF;6;2021
LWR;Parker, Devante;Bowden Jr.,;Grant, Jakeem;Merritt, Kirk;Hollins, Mack;MIA;6;2021
LWR;0;0;0;0;Wilson, Albert;MIA;6;2021
RWR;Fuller, Will;Williams, Preston;Foster, Robert;Hurns, Allen;Locksley, Kai;MIA;6;2021
SWR;Waddle, Jaylen;Perry, Malcolm;0;0;0;MIA;6;2021
LWR;Bourne, Kendrick;Harry, N'keal;Slater, Matthew;Zuber, Isaiah;0;NE;6;2021
RWR;Agholor, Nelson;Wilkerson, Kristian;Nixon, Tre;0;0;NE;6;2021
SWR;Meyers, Jakobi;Olszewski, Gunner;0;0;0;NE;6;2021
LWR;Davis, Corey;Smith, Vyncint;Montgomery, Dj;Bailey, Manasseh;0;NYJ;6;2021
RWR;Mims, Denzel;Cole, Keelan;Cager, Lawrence;Malone, Josh;0;NYJ;6;2021
SWR;Crowder, Jamison;Moore, Elijah;Berrios, Braxton;Smith, Jeff;Cole, Matt;NYJ;6;2021
LWR;Cooper, Amari;Fehoko, Simi;Guidry, Stephen;Smith, Brandon;Vasher, Tj;DAL;6;2021
RWR;Gallup, Michael;Wilson, Cedrick;Parker, Aaron;Mitchell, Osirus;Eagles, Brennan;DAL;6;2021
LWR;Slayton, Darius;Pettis, Dante;Sills V,;Mack, Austin;Bachman, Alex;NYG;6;2021
RWR;Golladay, Kenny;Shepard, Sterling;Board, Cj;Dillon, Derrick;Benjamin, Kelvin;NYG;6;2021
SWR;Ross Iii,;Toney, Kadarius;0;0;0;NYG;6;2021
LWR;Fulgham, Travis;Watkins, Quez;Tate, Khalil;Ausbon, Jhamon;0;PHI;6;2021
RWR;Reagor, Jalen;Hightower, John;Arcega-whiteside, Jj;Grimes, Trevon;0;PHI;6;2021
SWR;Smith, Devonta;Ward Jr.,;0;0;0;PHI;6;2021
LWR;Mclaurin, Terry;Sims, Cam;Wright, Isaiah;0;0;WAS;6;2021
RWR;Harmon, Kelvin;Gandy-golden, Antonio;Sims Jr.,;Brown, Tony;Cantrell, Dylan;WAS;6;2021
SWR;Samuel, Curtis;Brown, Dyami;Humphries, Adam;Carter, Deandre;Milne, Dax;WAS;6;2021
LWR;Watkins, Sammy;Boykin, Miles;Proche Ii,;Victor, Binjimen;Sylencieux, Donte;BAL;6;2021
RWR;Brown, Marquise;Bateman, Rashod;Duvernay, Devin;Wallace, Tylan;Moore, Jaylon;BAL;6;2021
RWR;0;0;0;0;Cain, Deon;BAL;6;2021
LWR;Chase, Ja'marr;Tate, Auden;Thomas, Mike;0;0;CIN;6;2021
RWR;Boyd, Tyler;Irwin, Trenton;Washington, Scotty;0;0;CIN;6;2021
SWR;Higgins, Tee;Morgan Jr.,;Taylor, Trent;Lees, Riley;0;CIN;6;2021
LWR;Landry, Jarvis;Peoples-jones, Donovan;Hodge, Khadarel;Bradley, Ja'marcus;Natson, Jojo;CLE;6;2021
LWR;0;0;0;0;Switzer, Ryan;CLE;6;2021
RWR;Beckham Jr.,;Higgins, Rashard;Schwartz, Anthony;Willies, Derrick;Hollins, Alexander;CLE;6;2021
LWR;Smith-schuster, Juju;Mccloud, Ray-ray;Mccloud, Ray-ray;White, Cody;Sexton, Mathew;PIT;6;2021
RWR;Claypool, Chase;Washington, James;Johnson, Anthony;Simmons, Tyler;0;PIT;6;2021
SWR;Johnson, Diontae;Mckoy, Isaiah;Bussey, Rico;0;0;PIT;6;2021
LWR;Robinson, Allen;Weah, Jester;Goodwin, Marquise;Mcclain, Khalil;0;CHI;6;2021
RWR;Mooney, Darnell;Ridley, Riley;Adams, Rodney;Ives, Thomas;Lacy, Chris;CHI;6;2021
SWR;Byrd, Damiere;Miller, Anthony;Wims, Javon;Newsome, Dazz;0;CHI;6;2021
LWR;Perriman, Breshad;Bolden Jr.,;Ratley, Damion;Allison, Geronimo;Mckinley, Javon;DET;6;2021
RWR;Williams, Tyrell;Cephus, Quintez;Kennedy, Tom;Atkins, John;Surratt, Sage;DET;6;2021
SWR;Raymond, Kalif;St. Brown,;Adams Jr.,;0;0;DET;6;2021
LWR;Adams, Davante;St. Brown,;Taylor, Malik;Ento, Kabion;Blair, Chris;GB;6;2021
LWR;0;0;0;0;Gaither, Bailey;GB;6;2021
RWR;Lazard, Allen;Valdes-scantling, Marquez;Winfree, Juwann;Begelton, Reggie;Funchess, Devin;GB;6;2021
RWR;0;0;0;0;Thompkins, Deandre;GB;6;2021
SWR;Rodgers, Amari;0;0;0;0;GB;6;2021
LWR;Jefferson, Justin;Johnson, Olabisi;Chisena, Dan;Smith-marsette, Ihmir;Philyor, Whop;MIN;6;2021
RWR;Thielen, Adam;Beebe, Chad;Osborn, Kj;Proehl, Blake;Mitchell, Myron;MIN;6;2021
LWR;Cooks, Brandin;Collins, Nico;Moore, Chris;Moncrief, Donte;Taylor, Taywan;HOU;6;2021
RWR;Roberts, Andre;Coutee, Keke;Conley, Chris;Williams, Marlon;0;HOU;6;2021
SWR;Cobb, Randall;Coulter, Isaiah;Erickson, Alex;Hazelton, Damon;0;HOU;6;2021
LWR;Hilton, Ty;Pascal, Zach;Strachan, Mike;Davis, Quartney;Harris, De'michael;IND;6;2021
RWR;Pittman Jr.,;Patmon, Dezmon;Dulin, Ashton;Jennings, Gary;Black, Tarik;IND;6;2021
RWR;Chark, Dj;Johnson, Collin;Camp, Jalen;Johnson, Jon'vea;0;JAX;6;2021
LWR;Jones, Marvin;Dorsett, Phillip;Hammond, Josh;Imatorbhebhe, Josh;0;JAX;6;2021
SWR;Shenault Jr.,;Godwin, Terry;Agnew, Jamal;Jones, Tim;0;JAX;6;2021
LWR;Westbrook-ikhine, Nick;Rogers, Chester;Fitzpatrick, Dez;Brown, Fred;Lipscomb, Kalija;TEN;6;2021
RWR;Brown, Aj;Batson, Cameron;Hollister, Cody;Johnson, Marcus;Mcmath, Racey;TEN;6;2021
SWR;Reynolds, Josh;Kinsey, Mason;0;0;0;TEN;6;2021
LWR;Jones, Julio;Blake, Christian;Patterson, Cordarrelle;Nunn, Antonio;Green, Juwan;ATL;6;2021
RWR;Ridley, Calvin;Zaccheaus, Olamide;Darby, Frank;Trammell, Austin;Sharpe, Tajae;ATL;6;2021
LWR;Moore, Dj;Marshall Jr.,;Zylstra, Brandon;Kirkwood, Keith;Michel, Marken;CAR;6;2021
LWR;0;0;0;0;Simon, Micah;CAR;6;2021
RWR;Anderson, Robby;Moore, David;Bayless, Omar;Bryant, Ventell;Hyman, Ishmael;CAR;6;2021
RWR;0;0;0;0;Smith, Shi;CAR;6;2021
LWR;Thomas, Michael;Callaway, Marquez;Johnson, Juwan;Lampman, Jake;Baker, Kawaan;NO;6;2021
RWR;Smith, Tre'quan;Harris, Deonte;Humphrey, Lil'jordan;Mccleskey, Jalen;Winston Jr.,;NO;6;2021
LWR;Evans, Mike;Miller, Scott;Johnson, Tyler;Jonsen, Travis;Simmons, Tj;TB;6;2021
RWR;Godwin, Chris;Watson, Justin;Grayson, Cyril;Pearson, Josh;0;TB;6;2021
SWR;Brown, Antonio;Darden, Jaelon;0;0;0;TB;6;2021
LWR;Sutton, Courtland;Patrick, Tim;Cleveland, Tyrie;Hinton, Kendall;Mack, Branden;DEN;6;2021
LWR;0;0;0;Willis, Damion;Jackson, Warren;DEN;6;2021
RWR;Jeudy, Jerry;Hamler, Kj;Williams, Seth;Spencer, Diontae;Benson, Trinity;DEN;6;2021
RWR;0;0;0;Dukes, Devontres;Mack, Isaiah;DEN;6;2021
