,Def Interceptions_Int,Def Interceptions_PD,Def Interceptions_TD,Def Interceptions_Yds,Def. Snaps_Num,Def. Snaps_Pct,Fumbles_FF,Fumbles_FL,Fumbles_FR,Fumbles_Fmb,Fumbles_TD,Fumbles_Yds,Kick Returns_Rt,Kick Returns_TD,Kick Returns_Y/Rt,Kick Returns_Yds,Name_,Off. Snaps_Num,Off. Snaps_Pct,Passing_AY/A,Passing_Att,Passing_Cmp,Passing_Cmp%,Passing_Int,Passing_Rate,Passing_Sk,Passing_TD,Passing_Y/A,Passing_Yds,Passing_Yds.1,Pos_,Punt Returns_Ret,Punt Returns_TD,Punt Returns_Y/R,Punt Returns_Yds,Receiving_Ctch%,Receiving_Rec,Receiving_TD,Receiving_Tgt,Receiving_Y/R,Receiving_Y/Tgt,Receiving_Yds,Rushing_Att,Rushing_TD,Rushing_Y/A,Rushing_Yds,ST Snaps_Num,ST Snaps_Pct,Scoring_2PM,Scoring_Pts,Scoring_Sfty,Scoring_TD,Tackles_Ast,Tackles_Comb,Tackles_QBHits,Tackles_Solo,Tackles_TFL,Unnamed: 0_level_0_Rk,Unnamed: 10_level_0_GS,Unnamed: 10_level_0_Sk,Unnamed: 11_level_0_Sk,Unnamed: 14_level_0_Sk,Unnamed: 15_level_0_Sk,Unnamed: 15_level_0_Status,Unnamed: 17_level_0_Status,Unnamed: 18_level_0_Sk,Unnamed: 18_level_0_Status,Unnamed: 19_level_0_Sk,Unnamed: 19_level_0_Status,Unnamed: 1_level_0_Year,Unnamed: 20_level_0_Sk,Unnamed: 20_level_0_Status,Unnamed: 21_level_0_Sk,Unnamed: 21_level_0_Status,Unnamed: 22_level_0_Sk,Unnamed: 22_level_0_Status,Unnamed: 23_level_0_Status,Unnamed: 24_level_0_Sk,Unnamed: 24_level_0_Status,Unnamed: 25_level_0_Status,Unnamed: 26_level_0_Sk,Unnamed: 26_level_0_Status,Unnamed: 27_level_0_Status,Unnamed: 28_level_0_Sk,Unnamed: 28_level_0_Status,Unnamed: 29_level_0_Status,Unnamed: 2_level_0_Date,Unnamed: 30_level_0_Status,Unnamed: 31_level_0_Status,Unnamed: 32_level_0_Sk,Unnamed: 32_level_0_Status,Unnamed: 33_level_0_Status,Unnamed: 34_level_0_Status,Unnamed: 35_level_0_Status,Unnamed: 36_level_0_Status,Unnamed: 37_level_0_Status,Unnamed: 38_level_0_Status,Unnamed: 3_level_0_G#,Unnamed: 40_level_0_Status,Unnamed: 41_level_0_Status,Unnamed: 42_level_0_Status,Unnamed: 43_level_0_Sk,Unnamed: 43_level_0_Status,Unnamed: 44_level_0_Status,Unnamed: 45_level_0_Status,Unnamed: 46_level_0_Status,Unnamed: 47_level_0_Status,Unnamed: 4_level_0_Week,Unnamed: 50_level_0_Status,Unnamed: 56_level_0_Status,Unnamed: 5_level_0_Age,Unnamed: 61_level_0_Status,Unnamed: 6_level_0_Tm,Unnamed: 7_level_0_Unnamed: 7_level_1,Unnamed: 8_level_0_Opp,Unnamed: 9_level_0_Result
10,,,,,Injured Reserve,Injured Reserve,,,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,"Beckham Jr., Odell",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,WR,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,Injured Reserve,,Injured Reserve,,,,,,2.0,Injured Reserve,,,,,,,,,,,2020.0,,,,,,,,,,,,,,,,,2021-01-10,,,,,,,,,,,18.0,,Injured Reserve,,,,,,,,18.0,,,,,CLE,@,PIT,W 48-37
11,,,,,Injured Reserve,Injured Reserve,,,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,"Beckham Jr., Odell",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,WR,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,Injured Reserve,,Injured Reserve,,,,,,3.0,Injured Reserve,,,,,,,,,,,2020.0,,,,,,,,,,,,,,,,,2021-01-17,,,,,,,,,,,19.0,,Injured Reserve,,,,,,,,19.0,,,,,CLE,@,KAN,L 17-22
12,,,,,0,0%,,,,,,,0,0,,0,"Beckham Jr., Odell",40,67%,40.00,1,1,100.00,0,118.7,0,0,40.00,40,0,WR,,,,,100.0%,4,1,4,13.50,13.50,54,,,,,0,0%,,6,,1,,,,,,4.0,*,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-17,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,29.073,,LAR,,ARI,W 34-11
13,,,,,0,0%,,,,,,,0,0,,0,"Beckham Jr., Odell",66,92%,,0,0,,0,,0,0,,0,0,WR,,,,,75.0%,6,0,8,11.50,8.63,69,,,,,0,0%,,0,,0,,,,,,5.0,*,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-23,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,29.079,,LAR,@,TAM,W 30-27
14,,,,,0,0%,,,,,,,0,0,,0,"Beckham Jr., Odell",66,86%,,0,0,,0,,0,0,,0,0,WR,,,,,81.8%,9,0,11,12.56,10.27,113,,,,,0,0%,,0,,0,,,,,,6.0,*,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-30,,,,,,,,,,,20.0,,,,,,,,,,21.0,,,29.086,,LAR,,SFO,W 20-17
15,,,,,0,0%,,,,,,,0,0,,0,"Beckham Jr., Odell",24,35%,,0,0,,0,,0,0,,0,0,WR,,,,,66.7%,2,1,3,26.00,17.33,52,,,,,0,0%,,6,,1,,,,,,7.0,*,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-02-13,,,,,,,,,,,21.0,,,,,,,,,,22.0,,,29.1,,LAR,N,CIN,W 23-20
16,,,,,,,,,,,,,2,0,24.00,48,"Beckham Jr., Odell",,,40.00,1,1,100.00,0,118.7,0,0,40.00,40,0,WR,,,,,67.6%,25,2,37,12.64,8.54,316,,,,,,,,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-1-0
17,,,,,0,0%,0,0,0,1,0,0,,,,,"Floyd, Michael",43,91%,,,,,,,,,,,,WR,,,,,50.0%,1,0,2,-12.00,-6.00,-12,,,,,0,0%,,0,,0,,,,,,1.0,*,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-03,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,25.037,,ARI,@,CAR,L 16-27
18,,,,,0,0%,0,0,0,0,0,0,,,,,"Floyd, Michael",57,86%,,,,,,,,,,,,WR,,,,,42.9%,3,2,7,8.67,3.71,26,,,,,0,0%,,12,,2,,,,,,2.0,*,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,2016-01-16,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,26.05,,ARI,,GNB,W 26-20
19,,,,,0,0%,0,0,0,0,0,0,,,,,"Floyd, Michael",55,86%,,,,,,,,,,,,WR,,,,,37.5%,3,0,8,12.33,4.63,37,,,,,0,0%,,0,,0,,,,,,3.0,*,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,2016-01-24,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,26.058,,ARI,@,CAR,L 15-49
20,,,,,0,0%,0,0,0,0,0,0,,,,,"Floyd, Michael",44,64%,,,,,,,,,,,,WR,,,,,33.3%,1,0,3,9.00,3.00,9,,,,,0,0%,,0,,0,,,,,,4.0,*,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-01-14,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,27.048,,NWE,,HOU,W 34-16
21,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,"Floyd, Michael",Inactive,Inactive,,,,,,,,,,,,WR,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,Inactive,,Inactive,,,,,,5.0,Inactive,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-01-22,,,,Inactive,,,,,,,,,,,,,,,,,20.0,,,,,NWE,,PIT,W 36-17
22,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,"Floyd, Michael",Inactive,Inactive,,,,,,,,,,,,WR,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,Inactive,,Inactive,,,,,,6.0,Inactive,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-02-05,,,,Inactive,,,,,,,,,,,,,,,,,21.0,,,,,NWE,N,ATL,W 34-28
23,,,,,0,0%,0,0,0,0,0,0,,,,,"Floyd, Michael",5,6%,,,,,,,,,,,,WR,,,,,0.0%,0,0,1,,0.00,0,,,,,0,0%,,0,,0,,,,,,7.0,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,,,,2018-01-14,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,28.048,,MIN,,NOR,W 29-24
24,,,,,0,0%,0,0,0,0,0,0,,,,,"Floyd, Michael",10,15%,,,,,,,,,,,,WR,,,,,0.0%,0,0,0,,,0,,,,,0,0%,,0,,0,,,,,,8.0,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,,,,2018-01-21,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,28.055,,MIN,@,PHI,L 7-38
25,,,,,,,0,0,0,1,0,0,,,,,"Floyd, Michael",,,,,,,,,,,,,,WR,,,,,38.1%,8,2,21,7.50,2.86,60,,,,,,,,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-3-0
26,,,,,,,0,,0,0,0,0,,,,,"Johnson, Andre",,,,,,,,,,,,,,WR,,,,,50.0%,1,0,2,9.0,4.5,9,26,0,4.0,104,,,,,,,,,,,,1.0,*,,,,,,,,,,,1996.0,,,,,,,,,,,,,,,,,1997-01-05,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,29.072,,CAR,,DAL,W 26-17
27,,,,,,,0,1.0,0,1,0,0,,,,,"Johnson, Andre",,,,,,,,,,,,,,WR,,,,,50.0%,1,0,2,14.0,7.0,14,11,0,2.82,31,,,,,,,,,,,,2.0,*,,,,,,,,,,,1996.0,,,,,,,,,,,,,,,,,1997-01-12,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,29.079,,CAR,@,GNB,L 13-30
28,,,,,,,0,1.0,0,1,0,0,,,,,"Johnson, Andre",,,,,,,,,,,,,,WR,,,,,50.0%,2,0,4,11.5,5.75,23,37,0,3.65,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-1-0
29,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Matthews, Jordan",Injured Reserve,Injured Reserve,,,,,,,,,,,,WR,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,Injured Reserve,,Injured Reserve,,,,,,1.0,Injured Reserve,,,,,,,,,,,2017.0,,,,,,,,,,,,Injured Reserve,,,,,2018-01-07,,,,,,,,,,,,,,,,,,,,,18.0,,,,,BUF,@,JAX,L 3-10
30,,,,,0,0%,,,,,,,,,,,"Matthews, Jordan",11,16%,,,,,,,,,,,,WR,,,,,0.0%,0,0,0,,,0,,,,,0,0%,,0,,0,,,,,,2.0,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,,,,2019-01-06,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,26.174,,PHI,@,CHI,W 16-15
31,,,,,0,0%,,,,,,,,,,,"Matthews, Jordan",18,35%,,,,,,,,,,,,WR,,,,,50.0%,1,1,2,37.00,18.50,37,,,,,0,0%,,6,,1,,,,,,3.0,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,,,,2019-01-13,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,26.181,,PHI,@,NOR,L 14-20
32,,,,,Inactive,Inactive,,,,,,,,,,,"Matthews, Jordan",Inactive,Inactive,,,,,,,,,,,,WR,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,Inactive,,Inactive,,,,,,4.0,Inactive,,,,,,,,,,,2019.0,,,,,,,,,,,,Inactive,,,,,2020-01-11,,,,,,,,,,,,,,,,,,,,,19.0,,,,,SFO,,MIN,W 27-10
33,,,,,Inactive,Inactive,,,,,,,,,,,"Matthews, Jordan",Inactive,Inactive,,,,,,,,,,,,WR,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,Inactive,,Inactive,,,,,,5.0,Inactive,,,,,,,,,,,2019.0,,,,,,,,,,,,Inactive,,,,,2020-01-19,,,,,,,,,,,,,,,,,,,,,20.0,,,,,SFO,,GNB,W 37-20
34,,,,,Inactive,Inactive,,,,,,,,,,,"Matthews, Jordan",Inactive,Inactive,,,,,,,,,,,,WR,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,Inactive,,Inactive,,,,,,6.0,Inactive,,,,,,,,,,,2019.0,,,,,,,,,,,,Inactive,,,,,2020-02-02,,,,,,,,,,,,,,,,,,,,,21.0,,,,,SFO,N,KAN,L 20-31
35,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Matthews, Jordan",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,Did Not Play,,Did Not Play,,,,,,7.0,Did Not Play,,,,,,,,,,,2021.0,,,,,,,,,,,,Did Not Play,,,,,2022-01-16,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,,,SFO,@,DAL,W 23-17
36,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Matthews, Jordan",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,Did Not Play,,Did Not Play,,,,,,8.0,Did Not Play,,,,,,,,,,,2021.0,,,,,,,,,,,,Did Not Play,,,,,2022-01-22,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,,,SFO,@,GNB,W 13-10
37,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Matthews, Jordan",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,Did Not Play,,Did Not Play,,,,,,9.0,Did Not Play,,,,,,,,,,,2021.0,,,,,,,,,,,,Did Not Play,,,,,2022-01-30,,,,,,,,,,,20.0,,,,,,,,,,21.0,,,,,SFO,@,LAR,L 17-20
38,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Matthews, Jordan",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,Did Not Play,,Did Not Play,,,,,,10.0,Did Not Play,,,,,,,,,,,2022.0,,,,,,,,,,,,Did Not Play,,,,,2023-01-14,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,,,SFO,,SEA,W 41-23
39,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Matthews, Jordan",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,Did Not Play,,Did Not Play,,,,,,11.0,Did Not Play,,,,,,,,,,,2022.0,,,,,,,,,,,,Did Not Play,,,,,2023-01-22,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,,,SFO,,DAL,W 19-12
40,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Matthews, Jordan",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,Did Not Play,,Did Not Play,,,,,,12.0,Did Not Play,,,,,,,,,,,2022.0,,,,,,,,,,,,Did Not Play,,,,,2023-01-29,,,,,,,,,,,20.0,,,,,,,,,,21.0,,,,,SFO,@,PHI,L 7-31
41,,,,,,,,,,,,,,,,,"Matthews, Jordan",,,,,,,,,,,,,,WR,,,,,50.0%,1,1,2,37.00,18.50,37,,,,,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-1-0
42,,,,,,,0,,0,0,0,0,2,0,25.50,51,"Cobb, Randall",,,,,,,,,,,,,,WR,1,0,16.00,16,100.0%,3,0,3,12.67,12.67,38,0,0,,0,,,,0,,0,,,,,,1.0,,,,,,,,,,,,2011.0,,,,,,,,,,,,,,,,,2012-01-15,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,21.146,,GNB,,NYG,L 20-37
43,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Cobb, Randall",38,57%,,,,,,,,,,,,WR,4,0,4.25,17,50.0%,1,0,2,7.00,3.50,7,2,0,3.00,6,5,18%,,0,,0,,,,,,2.0,*,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-05,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,22.136,,GNB,,MIN,W 24-10
44,,,,,0,0%,0,0,0,1,0,0,4,0,17.75,71,"Cobb, Randall",42,72%,,,,,,,,,,,,WR,1,0,0.00,0,83.3%,5,0,6,4.80,4.00,24,2,0,11.50,23,7,22%,,0,,0,,,,,,3.0,*,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-12,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,22.143,,GNB,@,SFO,L 31-45
45,,,,,0,0%,0,0,0,0,0,0,4,0,21.75,87,"Cobb, Randall",44,70%,,,,,,,,,,,,WR,0,0,,0,100.0%,2,0,2,25.50,25.50,51,1,0,1.00,1,5,19%,,0,,0,,,,,,4.0,*,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,2014-01-05,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,23.136,,GNB,,SFO,L 20-23
46,,,,,0,0%,0,0,0,1,0,0,2,0,14.00,28,"Cobb, Randall",62,91%,,,,,,,,,,,,WR,0,0,,0,72.7%,8,0,11,14.50,10.55,116,1,0,2.00,2,6,29%,,0,,0,,,,,,5.0,*,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-11,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,24.142,,GNB,,DAL,W 26-21
47,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Cobb, Randall",65,94%,,,,,,,,,,,,WR,0,0,,0,70.0%,7,1,10,8.86,6.20,62,1,0,3.00,3,3,10%,,6,,1,,,,,,6.0,*,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-18,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,24.149,,GNB,@,SEA,L 22-28
48,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Cobb, Randall",66,88%,,,,,,,,,,,,WR,0,0,,0,37.5%,3,1,8,12.67,4.75,38,5,0,4.80,24,0,0%,,6,,1,,,,,,7.0,*,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,2016-01-10,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,25.141,,GNB,@,WAS,W 35-18
49,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Cobb, Randall",15,21%,,,,,,,,,,,,WR,0,0,,0,0.0%,0,0,1,,0.00,0,0,0,,0,0,0%,,0,,0,,,,,,8.0,*,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,2016-01-16,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,25.147,,GNB,@,ARI,L 20-26
50,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Cobb, Randall",55,77%,,,,,,,,,,,,WR,0,0,,0,71.4%,5,3,7,23.20,16.57,116,0,0,,0,0,0%,,18,,3,,,,,,9.0,*,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-01-08,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,26.139,,GNB,,NYG,W 38-13
51,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Cobb, Randall",62,93%,,,,,,,,,,,,WR,0,0,,0,87.5%,7,0,8,8.86,7.75,62,0,0,,0,1,3%,,0,,0,,,,,,10.0,*,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-01-15,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,26.146,,GNB,@,DAL,W 34-31
52,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Cobb, Randall",66,97%,,,,,,,,,,,,WR,0,0,,0,66.7%,6,0,9,13.67,9.11,82,0,0,,0,1,4%,,0,,0,,,,,,11.0,*,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,2017-01-22,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,26.153,,GNB,@,ATL,L 21-44
53,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Cobb, Randall",30,54%,,,,,,,,,,,,WR,0,0,,0,0.0%,0,0,1,,0.00,0,0,0,,0,0,0%,,0,,0,,,,,,12.0,,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-22,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,31.153,,GNB,,SFO,L 10-13
54,,,,,,,0,0,0,2,0,0,12,0,19.75,237,"Cobb, Randall",,,,,,,,,,,,,,WR,6,0,5.50,33,69.1%,47,5,68,12.68,8.76,596,12,0,4.92,59,,,,30,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-7-0
55,,,,,,,,,,,,,,,,,"White, Roddy",,,,,,,,,,,,,,WR,,,,,68.8%,11,1,16,7.64,5.25,84,,,,,,,,6,,1,,,,,,1.0,*,,,,,,,,,,,2008.0,,,,,,,,,,,,,,,,,2009-01-03,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,27.062,,ATL,@,ARI,L 24-30
56,,,,,,,,,,,,,,,,,"White, Roddy",,,,,,,,,,,,,,WR,,,,,60.0%,6,1,10,9.50,5.70,57,,,,,,,,6,,1,,,,,,2.0,*,,,,,,,,,,,2010.0,,,,,,,,,,,,,,,,,2011-01-15,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,29.074,,ATL,,GNB,L 21-48
57,,,,,,,,,,,,,,,,,"White, Roddy",,,,,,,,,,,,,,WR,,,,,41.7%,5,0,12,10.40,4.33,52,,,,,,,,0,,0,,,,,,3.0,*,,,,,,,,,,,2011.0,,,,,,,,,,,,,,,,,2012-01-08,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,30.067,,ATL,@,NYG,L 2-24
58,,,,,0,0%,,,,,,,,,,,"White, Roddy",57,92%,,,,,,,,,,,,WR,,,,,50.0%,5,1,10,15.20,7.60,76,,,,,0,0%,,6,,1,,,,,,4.0,*,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-13,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,31.072,,ATL,,SEA,W 30-28
59,,,,,0,0%,,,,,,,,,,,"White, Roddy",65,97%,,,,,,,,,,,,WR,,,,,50.0%,7,0,14,14.29,7.14,100,,,,,0,0%,,0,,0,,,,,,5.0,*,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-20,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,31.079,,ATL,,SFO,L 24-28
60,,,,,,,,,,,,,,,,,"White, Roddy",,,,,,,,,,,,,,WR,,,,,54.8%,34,3,62,10.85,5.95,369,,,,,,,,18,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4-0
61,,,,,,,,,,,,,,,,,"Johnson, Calvin",,,,,,,,,,,,,,WR,,,,,80.0%,12,2,15,17.58,14.07,211,,,,,,,,12,,2,,,,,,1.0,*,,,,,,,,,,,2011.0,,,,,,,,,,,,,,,,,2012-01-07,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,26.1,,DET,@,NOR,L 28-45
62,,,,,0,0%,,,,,,,,,,,"Johnson, Calvin",64,96%,,,,,,,,,,,,WR,,,,,62.5%,5,0,8,17.00,10.63,85,,,,,0,0%,,0,,0,,,,,,2.0,*,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-04,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,29.097,,DET,@,DAL,L 20-24
63,,,,,,,,,,,,,,,,,"Johnson, Calvin",,,,,,,,,,,,,,WR,,,,,73.9%,17,2,23,17.41,12.87,296,,,,,,,,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-2-0
64,,,,,,,,,,,,,,,,,"Smith, Steve",,,,,,,,,,,,,,WR,,,,,,1,0,,5.00,,5,5,0,3.60,18,,,,,,,,,,,,1.0,,,,,,,,,,,,1990.0,,,,,,,,,,,,,,,,,1991-01-13,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,26.136,,RAI,,CIN,W 20-10
65,,,,,,,,,,,,,,,,,"Smith, Steve",,,,,,,,,,,,,,WR,,,,,,0,0,,,,0,4,0,4.75,19,,,,,,,,,,,,2.0,,,,,,,,,,,,1990.0,,,,,,,,,,,,,,,,,1991-01-20,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,26.143,,RAI,@,BUF,L 3-51
66,,,,,,,,,,,,,,,,,"Smith, Steve",,,,,,,,,,,,,,WR,,,,,,1,0,,9.00,,9,3,0,2.00,6,,,,,,,,,,,,3.0,,,,,,,,,,,,1991.0,,,,,,,,,,,,,,,,,1991-12-28,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,27.12,,RAI,@,KAN,L 6-10
67,,,,,,,,,,,,,,,,,"Smith, Steve",,,,,,,,,,,,,,WR,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,1993.0,,,,,,,,,,,,,,,,,1994-01-09,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,29.132,,RAI,,DEN,W 42-24
68,,,,,,,,,,,,,,,,,"Smith, Steve",,,,,,,,,,,,,,WR,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,1993.0,,,,,,,,,,,,,,,,,1994-01-15,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,29.138,,RAI,@,BUF,L 23-29
69,,,,,,,,,,,,,,,,,"Smith, Steve",,,,,,,,,,,,,,WR,,,,,,2,0,,7.00,,14,12,0,3.58,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-3-0
